"Time","Kolkata"
"24-06-2024",17.5985714285714
"25-06-2024",20.0085714285714
"26-06-2024",10.9814285714286
"27-06-2024",7.21571428571429
"28-06-2024",8.03
"29-06-2024",13.01
"30-06-2024",22.23
"01-07-2024",20.9328571428571
"02-07-2024",16.4942857142857
"03-07-2024",18.8685714285714
"04-07-2024",20.1814285714286
"05-07-2024",18.8271428571429
"06-07-2024",18.4228571428571
"07-07-2024",13.63
"08-07-2024",14.2
"09-07-2024",14.9442857142857
"10-07-2024",18.5842857142857
"11-07-2024",27.2814285714286
"12-07-2024",21.3342857142857
"13-07-2024",22.38
"14-07-2024",16.5628571428571
"15-07-2024",10.8614285714286
"16-07-2024",10.8371428571429
"17-07-2024",11.3414285714286
"18-07-2024",11.2442857142857
"19-07-2024",11.1357142857143
"20-07-2024",10.4371428571429
"21-07-2024",10.0814285714286
"22-07-2024",11.4628571428571
"23-07-2024",14.05
"24-07-2024",18.4628571428571
"25-07-2024",27.8657142857143
"26-07-2024",19.3642857142857
"27-07-2024",12.8242857142857
"28-07-2024",11.6471428571429
"29-07-2024",12.7014285714286
"30-07-2024",20.62
"31-07-2024",25.9714285714286
"01-08-2024",19.9442857142857
"02-08-2024",15.9771428571429
"03-08-2024",13.42
"04-08-2024",17.02
"05-08-2024",20.1314285714286
"06-08-2024",26.0571428571429
"07-08-2024",16.2571428571429
"08-08-2024",17.9528571428571
"09-08-2024",19.1071428571429
"10-08-2024",25.0114285714286
"11-08-2024",28.8357142857143
"12-08-2024",26.1857142857143
"13-08-2024",24.1057142857143
"14-08-2024",35.6842857142857
"15-08-2024",32.59
"16-08-2024",27.8671428571429
"17-08-2024",31.1666666666667
"18-08-2024",17.9071428571429
"19-08-2024",22.9571428571429
"20-08-2024",30.0942857142857
"21-08-2024",30.5285714285714
"22-08-2024",30.39
"23-08-2024",19.0457142857143
"24-08-2024",13.4214285714286
"25-08-2024",23.6771428571429
"26-08-2024",14.4628571428571
"27-08-2024",11.9757142857143
"28-08-2024",13.2828571428571
"29-08-2024",14.95
"30-08-2024",14.25
"31-08-2024",10.71
"01-09-2024",11.4971428571429
"02-09-2024",12.4071428571429
"03-09-2024",15.5842857142857
"04-09-2024",19.2357142857143
"05-09-2024",17.46
"06-09-2024",16.4757142857143
"07-09-2024",21.8057142857143
"08-09-2024",11.71
"09-09-2024",9.93142857142857
"10-09-2024",13.1371428571429
"11-09-2024",19.5214285714286
"12-09-2024",34.5528571428571
"13-09-2024",33.6928571428571
"14-09-2024",13.2914285714286
"15-09-2024",9.55142857142857
"16-09-2024",18.95
"17-09-2024",24.6528571428571
"18-09-2024",24.1571428571429
"19-09-2024",47.0985714285714
"20-09-2024",55.4257142857143
"21-09-2024",32.4
"22-09-2024",28.3183333333333
"23-09-2024",37.5628571428571
"24-09-2024",11.98
"25-09-2024",9.28714285714286
"26-09-2024",10.1514285714286
"27-09-2024",10.56
"28-09-2024",12.8142857142857
"29-09-2024",16.7671428571429
"30-09-2024",34.2771428571429
"01-10-2024",44.5357142857143
"02-10-2024",44.5814285714286
"03-10-2024",48.0257142857143
"04-10-2024",38.8928571428571
"05-10-2024",26.3357142857143
"06-10-2024",32.0814285714286
"07-10-2024",16.2828571428571
"08-10-2024",18.3971428571429
"09-10-2024",18.5157142857143
"10-10-2024",13.4314285714286
"11-10-2024",14.4457142857143
"12-10-2024",19.8857142857143
"13-10-2024",40.4342857142857
"14-10-2024",71.6742857142857
"15-10-2024",81.5857142857143
"16-10-2024",58.4871428571429
"17-10-2024",43.5228571428571
"18-10-2024",22.22
"19-10-2024",23.3
"20-10-2024",52.6871428571429
"21-10-2024",54.0228571428571
"22-10-2024",47.4
"23-10-2024",35.0414285714286
"24-10-2024",16.0657142857143
"25-10-2024",20.2614285714286
"26-10-2024",32.49
"27-10-2024",34.9957142857143
"28-10-2024",35.9114285714286
"29-10-2024",42.0514285714286
"30-10-2024",30.4785714285714
"31-10-2024",38.8428571428571
"01-11-2024",70.6028571428571
"02-11-2024",133.911428571429
"03-11-2024",81.9485714285714
"04-11-2024",78.1285714285714
"05-11-2024",70.1142857142857
"06-11-2024",48.0671428571429
"07-11-2024",53.2928571428571
"08-11-2024",43.8328571428571
"09-11-2024",39.2385714285714
"10-11-2024",35.3214285714286
"11-11-2024",34.8171428571429
"12-11-2024",42.7471428571429
"13-11-2024",63.6671428571429
"14-11-2024",95.5685714285714
"15-11-2024",85.3957142857143
"16-11-2024",83.1471428571429
"17-11-2024",89.36
"18-11-2024",82.1928571428572
"19-11-2024",80.6514285714286
"20-11-2024",79.7471428571429
"21-11-2024",72.8928571428571
"22-11-2024",86.89
"23-11-2024",93.7057142857143
"24-11-2024",98.1785714285714
"25-11-2024",107.165714285714
"26-11-2024",112.517142857143
"27-11-2024",85.1871428571429
"28-11-2024",54.0042857142857
"29-11-2024",41.1385714285714
"30-11-2024",43.3328571428571
"01-12-2024",40.0314285714286
"02-12-2024",59.76
"03-12-2024",87.0942857142857
"04-12-2024",104.097142857143
"05-12-2024",101.302857142857
"06-12-2024",71.7642857142857
"07-12-2024",61.3671428571429
"08-12-2024",70.1757142857143
"09-12-2024",79.5957142857143
"10-12-2024",81.2285714285714
"11-12-2024",79.3185714285714
"12-12-2024",77.1657142857143
"13-12-2024",87.1228571428571
"14-12-2024",84.7185714285714
"15-12-2024",71.1385714285714
"16-12-2024",90.5671428571429
"17-12-2024",90.7014285714286
"18-12-2024",83.93
"19-12-2024",66.4185714285714
"20-12-2024",74.4271428571429
"21-12-2024",59.7571428571429
"22-12-2024",41.8085714285714
"23-12-2024",60.8285714285714
"24-12-2024",55.2614285714286
"25-12-2024",72.3828571428571
"26-12-2024",66.33
"27-12-2024",71.4571428571429
"28-12-2024",79.2485714285714
"29-12-2024",89.1485714285714
"30-12-2024",67.7314285714286
"31-12-2024",61.1671428571429
