"Time","Jadavpur","Ballygunge","Rabindra_Sarobar","Bidhannagar","Rabindra_Bharati","Fort_William","Victoria","Kolkata"
"18-11-2024",87.86,94.16,72.42,82.26,69.27,90.45,78.93,82.1928571428572
"19-11-2024",81.79,92.01,63.83,65.69,81.41,97.4,82.43,80.6514285714286
"20-11-2024",73.6,89.07,66.31,78.12,67.24,99.22,84.67,79.7471428571429
"21-11-2024",61.32,92.13,61.78,76.24,59.84,85.7,73.24,72.8928571428571
"22-11-2024",72.48,108.19,70.08,89.31,83.66,102.17,82.34,86.89
"23-11-2024",74.87,118.19,77.35,85.1,90.8,110.36,99.27,93.7057142857143
"24-11-2024",82.37,116.11,86.65,104.93,82.9,114.47,99.82,98.1785714285714
"25-11-2024",89.1,135.88,102.83,104.67,90.37,116,111.31,107.165714285714
"26-11-2024",95.14,143.32,101.73,119.01,101.38,109.4,117.64,112.517142857143
"27-11-2024",75.52,104.74,78.65,44.06,117.29,86.24,89.81,85.1871428571429
"28-11-2024",51.75,62.29,59.42,19.3,61.61,62.86,60.8,54.0042857142857
"29-11-2024",44.37,45.82,42.95,22.66,35.95,50.86,45.36,41.1385714285714
"30-11-2024",42.56,49.37,42.71,40.73,30.74,48.82,48.4,43.3328571428571
"01-12-2024",43.86,41.72,40.03,40.99,29.31,42.86,41.45,40.0314285714286
"02-12-2024",54.44,64.52,55.09,60.57,56.24,64.17,63.29,59.76
"03-12-2024",79.06,97.23,80.26,89.71,89.11,86.19,88.1,87.0942857142857
"04-12-2024",96.19,110.45,84.14,109.54,119.93,99.48,108.95,104.097142857143
"05-12-2024",83.73,107.68,82.69,116.99,115.76,103.25,99.02,101.302857142857
"06-12-2024",61.31,73.7,55.37,82.15,75.02,82.69,72.11,71.7642857142857
"07-12-2024",57.07,69.2,43.86,60.93,58.72,70.94,68.85,61.3671428571429
"08-12-2024",60.66,86.05,52.47,75.55,63.25,77.07,76.18,70.1757142857143
"09-12-2024",68.77,88.61,62.7,82.96,86.55,84.18,83.4,79.5957142857143
"10-12-2024",76.89,92.82,63.21,87.21,85.06,80.61,82.8,81.2285714285714
"11-12-2024",84.57,95.27,67.88,85.41,68.48,76.66,76.96,79.3185714285714
"12-12-2024",78.11,92.02,63.33,86.02,62.22,75.1,83.36,77.1657142857143
"13-12-2024",91.99,107,67.34,97.88,67.12,89.2,89.33,87.1228571428571
"14-12-2024",80.11,103.43,61.68,98.6,64.1,93.44,91.67,84.7185714285714
"15-12-2024",64.39,97.87,52.21,78.86,53.93,74.93,75.78,71.1385714285714
"16-12-2024",82.13,108.58,70.5,100.45,81.66,100.17,90.48,90.5671428571429
"17-12-2024",71.88,108.38,72.73,109.33,83.16,97,92.43,90.7014285714286
"18-12-2024",67.61,117.35,66.64,94.47,67.86,87.61,85.97,83.93
"19-12-2024",57.46,77.46,53.36,66.42,59.14,73.8,77.29,66.4185714285714
"20-12-2024",60.7,95.91,61.22,68.22,61.03,82.51,91.4,74.4271428571429
"21-12-2024",63.1,76.23,48.91,69.29,42.55,60.7,57.52,59.7571428571429
"22-12-2024",44.35,58.09,35.6,46.02,27.67,43.07,37.86,41.8085714285714
"23-12-2024",65.37,85.11,50.26,66.19,42.77,60.63,55.47,60.8285714285714
"24-12-2024",57.63,69.33,43.46,60.66,39.68,63.83,52.24,55.2614285714286
"25-12-2024",64.34,84.81,68.61,77.45,51.4,81.11,78.96,72.3828571428571
"26-12-2024",61.28,81.74,61.98,75.58,44.63,68.22,70.88,66.33
"27-12-2024",62.1,97.11,58.03,71.95,57.02,76.37,77.62,71.4571428571429
"28-12-2024",69.67,93.78,68.73,81.82,67.65,89.79,83.3,79.2485714285714
"29-12-2024",73.17,108.47,86.25,90.74,74.64,98.88,91.89,89.1485714285714
"30-12-2024",52.83,76.84,56.22,75.17,78.44,75.8,58.82,67.7314285714286
"31-12-2024",51.9,72.3,50.86,66.63,72.62,64.74,49.12,61.1671428571429
